filename,x_from,y_from,width,height,sign_class,sign_id
autosave01_02_2012_12_42_32.jpg,514,366,32,32,5_19_1,995
autosave01_02_2012_12_42_32.jpg,176,389,33,31,5_19_1,997
autosave01_02_2012_12_42_33.jpg,696,146,102,100,1_23,994
autosave01_02_2012_12_42_33.jpg,703,247,93,50,8_2_1,996
autosave01_02_2012_12_42_33.jpg,587,339,40,39,5_19_1,995
autosave01_02_2012_12_42_33.jpg,195,367,35,36,5_19_1,997
autosave01_02_2012_12_42_34.jpg,704,300,55,54,5_19_1,995
autosave01_02_2012_12_42_34.jpg,212,342,46,48,5_19_1,997
autosave01_02_2012_12_42_35.jpg,896,213,91,87,5_19_1,995
autosave01_02_2012_12_42_35.jpg,165,294,63,63,5_19_1,997
autosave01_02_2012_12_43_00.jpg,315,408,23,25,5_19_1,998
autosave01_02_2012_12_43_01.jpg,431,383,23,25,5_19_1,998
autosave01_02_2012_12_43_02.jpg,412,381,26,29,5_19_1,998
autosave01_02_2012_12_43_03.jpg,376,355,32,33,5_19_1,998
autosave01_02_2012_12_43_04.jpg,339,333,37,40,5_19_1,998
autosave01_02_2012_12_43_04.jpg,756,312,50,51,5_19_1,999
autosave01_02_2012_12_43_05.jpg,234,318,47,52,5_19_1,998
autosave01_02_2012_12_43_05.jpg,781,279,67,70,5_19_1,999
autosave01_02_2012_12_43_06.jpg,109,266,64,72,5_19_1,998
autosave01_02_2012_12_43_06.jpg,910,179,119,108,5_19_1,999
autosave01_02_2012_12_43_24.jpg,620,383,20,18,2_4,1000
autosave01_02_2012_12_43_25.jpg,636,368,25,24,2_4,1000
autosave01_02_2012_12_43_26.jpg,642,359,31,30,2_4,1000
autosave01_02_2012_12_43_27.jpg,664,343,42,41,2_4,1000
autosave01_02_2012_12_43_28.jpg,695,296,59,58,2_4,1000
autosave01_02_2012_12_43_29.jpg,762,201,89,91,2_4,1000
autosave01_02_2012_12_43_30.jpg,931,0,157,167,2_4,1000
autosave01_02_2012_12_44_03.jpg,697,379,21,22,5_19_1,1001
autosave01_02_2012_12_44_03.jpg,697,403,22,22,1_15,1002
autosave01_02_2012_12_44_04.jpg,742,347,30,31,5_19_1,1001
autosave01_02_2012_12_44_04.jpg,745,380,33,31,1_15,1002
autosave01_02_2012_12_44_09.jpg,773,392,26,26,1_17,1003
autosave01_02_2012_12_44_09.jpg,922,335,20,20,3_13_r3.7,1004
autosave01_02_2012_12_44_10.jpg,857,355,41,42,1_17,1003
autosave01_02_2012_12_44_10.jpg,1042,282,33,31,3_13_r3.7,1004
autosave01_02_2012_12_44_11.jpg,1112,276,105,88,1_17,1003
autosave01_02_2012_12_44_11.jpg,876,369,18,20,3_14_r3.7,1005
autosave01_02_2012_12_44_12.jpg,843,367,22,24,3_14_r3.7,1005
autosave01_02_2012_12_44_13.jpg,583,386,23,24,3_14_r3.7,1005
autosave01_02_2012_12_44_14.jpg,249,389,34,35,3_14_r3.7,1005
autosave01_02_2012_12_44_27.jpg,770,365,30,25,2_4,1006
autosave01_02_2012_12_44_28.jpg,897,345,37,32,2_4,1006
autosave01_02_2012_12_44_29.jpg,1045,326,49,42,2_4,1006
autosave01_02_2012_12_44_30.jpg,1138,278,62,52,2_4,1006
autosave01_02_2012_12_44_56.jpg,718,360,22,24,2_1,1007
autosave01_02_2012_12_44_57.jpg,746,346,32,31,2_1,1007
autosave01_02_2012_12_46_32.jpg,734,354,25,25,3_27,1008
autosave01_02_2012_12_46_33.jpg,779,336,32,31,3_27,1008
autosave01_02_2012_12_46_34.jpg,836,283,50,48,3_27,1008
autosave01_02_2012_12_46_35.jpg,1089,99,110,100,3_27,1008
autosave01_02_2012_12_46_49.jpg,686,370,18,18,5_19_1,1009
autosave01_02_2012_12_46_50.jpg,701,340,28,27,5_19_1,1009
autosave01_02_2012_12_46_50.jpg,425,398,22,21,5_19_1,1010
autosave01_02_2012_12_46_51.jpg,757,260,54,50,5_19_1,1009
autosave01_02_2012_12_46_51.jpg,293,384,32,31,5_19_1,1010
autosave01_02_2012_12_47_57.jpg,651,345,26,24,1_2,1011
autosave01_02_2012_12_47_58.jpg,671,302,37,36,1_2,1011
autosave01_02_2012_12_47_59.jpg,734,218,66,58,1_2,1011
autosave01_02_2012_12_49_46.jpg,738,377,21,21,5_19_1,1012
autosave01_02_2012_12_49_46.jpg,534,391,16,16,5_19_1,1013
autosave01_02_2012_12_49_47.jpg,767,365,26,26,5_19_1,1012
autosave01_02_2012_12_49_47.jpg,504,385,18,18,5_19_1,1013
autosave01_02_2012_12_49_49.jpg,1021,118,113,113,5_19_1,1012
autosave01_02_2012_12_49_49.jpg,165,312,49,47,5_19_1,1013
autosave01_02_2012_12_50_12.jpg,823,367,22,24,3_27,1014
autosave01_02_2012_12_50_13.jpg,758,370,24,24,3_27,1014
autosave01_02_2012_12_50_14.jpg,757,371,24,24,3_27,1014
autosave01_02_2012_12_50_15.jpg,772,366,24,24,3_27,1014
autosave01_02_2012_12_50_16.jpg,787,366,24,24,3_27,1014
autosave01_02_2012_12_50_17.jpg,784,350,25,26,3_27,1014
autosave01_02_2012_12_50_18.jpg,784,352,28,27,3_27,1014
autosave01_02_2012_12_50_19.jpg,764,366,31,30,3_27,1014
autosave01_02_2012_12_50_20.jpg,717,342,33,32,3_27,1014
autosave01_02_2012_12_50_21.jpg,662,363,36,36,3_27,1014
autosave01_02_2012_12_50_22.jpg,658,337,42,42,3_27,1014
autosave01_02_2012_12_50_23.jpg,731,315,53,54,3_27,1014
autosave01_02_2012_12_50_24.jpg,849,242,79,77,3_27,1014
autosave01_02_2012_12_50_25.jpg,1116,106,139,130,3_27,1014
autosave01_02_2012_12_50_52.jpg,632,338,21,31,5_19_1,1015
autosave01_02_2012_12_51_14.jpg,634,379,20,21,5_19_1,1016
autosave01_02_2012_12_51_15.jpg,644,373,27,28,5_19_1,1016
autosave01_02_2012_12_51_16.jpg,679,347,41,42,5_19_1,1016
autosave01_02_2012_12_51_17.jpg,798,226,87,89,5_19_1,1016
autosave01_02_2012_12_54_31.jpg,551,385,21,21,4_1_1,1017
autosave01_02_2012_12_54_32.jpg,515,385,22,23,4_1_1,1017
autosave01_02_2012_12_54_33.jpg,516,411,24,25,4_1_1,1017
autosave01_02_2012_12_54_34.jpg,562,441,24,25,4_1_1,1017
autosave01_02_2012_12_54_35.jpg,726,395,24,25,4_1_1,1017
autosave01_02_2012_12_54_36.jpg,1155,328,37,32,4_1_1,1017
autosave01_02_2012_12_54_48.jpg,628,365,23,23,5_19_1,1018
autosave01_02_2012_12_54_49.jpg,639,335,31,31,5_19_1,1018
autosave01_02_2012_12_54_50.jpg,684,294,46,46,5_19_1,1018
autosave01_02_2012_12_54_51.jpg,814,177,88,90,5_19_1,1018
autosave01_02_2012_12_55_02.jpg,630,360,22,20,2_1,1019
autosave01_02_2012_12_55_03.jpg,642,340,28,28,2_1,1019
autosave01_02_2012_12_55_04.jpg,667,319,38,38,2_1,1019
autosave01_02_2012_12_55_05.jpg,696,262,51,50,2_1,1019
autosave01_02_2012_12_55_06.jpg,746,187,80,72,2_1,1019
autosave01_02_2012_12_55_07.jpg,856,1,144,142,2_1,1019
autosave01_02_2012_12_57_15.jpg,647,380,25,25,1_33,1020
autosave01_02_2012_12_57_16.jpg,686,352,32,32,1_33,1020
autosave01_02_2012_12_57_17.jpg,730,298,51,52,1_33,1020
autosave01_02_2012_12_57_18.jpg,886,151,105,103,1_33,1020
autosave01_02_2012_12_58_33.jpg,647,387,23,24,1_22,1021
autosave01_02_2012_12_58_34.jpg,668,385,33,34,1_22,1021
autosave01_02_2012_12_58_35.jpg,714,348,52,52,1_22,1021
autosave01_02_2012_12_58_36.jpg,873,229,128,112,1_22,1021
autosave01_02_2012_12_59_27.jpg,612,381,16,16,3_1,1022
autosave01_02_2012_12_59_28.jpg,570,367,17,19,3_1,1022
autosave01_02_2012_12_59_29.jpg,422,359,20,21,3_1,1022
autosave01_02_2012_12_59_30.jpg,197,353,26,23,3_1,1022
autosave01_02_2012_12_59_37.jpg,453,319,31,31,3_1,1023
autosave01_02_2012_12_59_38.jpg,850,282,34,36,3_1,1023
autosave01_02_2012_13_00_21.jpg,627,386,23,23,2_1,1024
autosave01_02_2012_13_00_21.jpg,632,411,19,17,8_13,1025
autosave01_02_2012_13_00_22.jpg,649,357,30,30,2_1,1024
autosave01_02_2012_13_00_22.jpg,653,388,25,24,8_13,1025
autosave01_02_2012_13_00_23.jpg,681,328,41,39,2_1,1024
autosave01_02_2012_13_00_23.jpg,688,369,35,34,8_13,1025
autosave01_02_2012_13_00_24.jpg,727,274,63,61,2_1,1024
autosave01_02_2012_13_00_24.jpg,739,337,51,51,8_13,1025
autosave01_02_2012_13_00_25.jpg,835,164,113,109,2_1,1024
autosave01_02_2012_13_00_25.jpg,854,278,96,91,8_13,1025
autosave01_02_2012_13_00_46.jpg,779,303,48,47,3_24_n40,1026
autosave01_02_2012_13_00_47.jpg,974,86,119,113,3_24_n40,1026
autosave01_02_2012_13_01_25.jpg,644,384,20,20,5_19_1,1027
autosave01_02_2012_13_01_26.jpg,673,353,32,34,5_19_1,1027
autosave01_02_2012_13_01_27.jpg,789,224,80,78,5_19_1,1027
autosave01_02_2012_13_02_13.jpg,187,378,37,37,3_24_n40,1028
autosave01_02_2012_13_02_14.jpg,14,337,53,54,3_24_n40,1028
autosave01_02_2012_13_02_15.jpg,860,300,46,48,2_4,1029
autosave01_02_2012_13_02_17.jpg,857,298,46,48,2_4,1029
autosave01_02_2012_13_02_22.jpg,865,292,54,55,2_4,1030
autosave01_02_2012_13_02_23.jpg,921,253,62,64,2_4,1030
autosave01_02_2012_13_02_23.jpg,932,320,54,51,4_1_2_1,1031
autosave01_02_2012_13_02_24.jpg,991,227,72,78,2_4,1030
autosave01_02_2012_13_02_24.jpg,1007,307,64,61,4_1_2_1,1031
autosave01_02_2012_13_02_49.jpg,832,379,27,37,7_4,1032
autosave01_02_2012_13_02_50.jpg,994,321,45,58,7_4,1032
autosave01_02_2012_13_03_06.jpg,716,384,24,22,1_22,1033
autosave01_02_2012_13_03_07.jpg,760,361,31,29,1_22,1033
autosave01_02_2012_13_03_08.jpg,861,319,47,47,1_22,1033
autosave01_02_2012_13_03_11.jpg,679,395,16,16,3_27,1034
autosave01_02_2012_13_03_12.jpg,712,382,19,20,3_27,1034
autosave01_02_2012_13_03_13.jpg,764,370,27,26,3_27,1034
autosave01_02_2012_13_03_14.jpg,854,334,39,39,3_27,1034
autosave01_02_2012_13_03_15.jpg,1140,216,80,81,3_27,1034
autosave01_02_2012_13_03_15.jpg,731,394,19,18,5_19_1,1035
autosave01_02_2012_13_03_16.jpg,773,388,23,22,5_19_1,1035
autosave01_02_2012_13_03_17.jpg,840,367,32,29,5_19_1,1035
autosave01_02_2012_13_03_17.jpg,741,393,17,16,3_27,1036
autosave01_02_2012_13_03_18.jpg,1005,315,56,49,5_19_1,1035
autosave01_02_2012_13_03_18.jpg,796,372,21,24,3_27,1036
autosave01_02_2012_13_03_19.jpg,888,353,31,34,3_27,1036
autosave01_02_2012_13_03_20.jpg,1139,270,56,58,3_27,1036
autosave01_02_2012_13_03_21.jpg,918,315,24,33,5_16,1037
autosave01_02_2012_13_03_26.jpg,722,389,19,20,3_27,1038
autosave01_02_2012_13_03_27.jpg,801,349,28,29,3_27,1038
autosave01_02_2012_13_03_28.jpg,1008,297,52,56,3_27,1038
autosave01_02_2012_13_03_44.jpg,770,394,16,21,7_3,1039
autosave01_02_2012_13_03_45.jpg,830,382,20,31,7_3,1039
autosave01_02_2012_13_03_46.jpg,968,339,32,47,7_3,1039
autosave01_02_2012_13_03_54.jpg,760,386,16,18,5_15_3,1040
autosave01_02_2012_13_03_54.jpg,706,391,17,18,2_1,1041
autosave01_02_2012_13_03_55.jpg,804,372,22,23,5_15_3,1040
autosave01_02_2012_13_03_55.jpg,725,383,19,20,2_1,1041
autosave01_02_2012_13_03_56.jpg,904,351,30,31,5_15_3,1040
autosave01_02_2012_13_03_56.jpg,767,373,24,24,2_1,1041
autosave01_02_2012_13_03_57.jpg,1137,289,60,57,5_15_3,1040
autosave01_02_2012_13_03_57.jpg,837,351,32,33,2_1,1041
autosave01_02_2012_13_03_58.jpg,949,318,47,46,2_1,1041
autosave01_02_2012_13_03_59.jpg,1181,229,83,82,2_1,1041
autosave01_02_2012_13_03_59.jpg,730,367,40,22,5_15_1,1042
autosave01_02_2012_13_03_59.jpg,878,365,19,23,4_1_2,1043
autosave01_02_2012_13_04_00.jpg,732,358,49,23,5_15_1,1042
autosave01_02_2012_13_04_00.jpg,936,351,22,28,4_1_2,1043
autosave01_02_2012_13_04_01.jpg,714,335,60,32,5_15_1,1042
autosave01_02_2012_13_04_01.jpg,997,321,28,41,4_1_2,1043
autosave01_02_2012_13_04_02.jpg,701,322,69,40,5_15_1,1042
autosave01_02_2012_13_04_02.jpg,1086,298,30,56,4_1_2,1043
autosave01_02_2012_13_04_03.jpg,403,329,85,48,5_15_1,1042
autosave01_02_2012_13_04_03.jpg,849,309,30,57,4_1_2,1043
autosave01_02_2012_13_04_04.jpg,307,316,47,91,4_1_2,1043
autosave01_02_2012_13_04_47.jpg,757,400,22,22,1_12,1044
autosave01_02_2012_13_04_49.jpg,1017,319,52,49,1_12,1044
autosave01_02_2012_13_08_16.jpg,807,340,32,36,2_4,1045
autosave01_02_2012_13_08_17.jpg,815,311,42,42,2_4,1045
autosave01_02_2012_13_08_17.jpg,831,356,20,36,4_1_2,1046
autosave01_02_2012_13_08_18.jpg,836,282,55,58,2_4,1045
autosave01_02_2012_13_08_18.jpg,854,342,30,47,4_1_2,1046
autosave01_02_2012_13_08_19.jpg,883,194,90,87,2_4,1045
autosave01_02_2012_13_08_19.jpg,912,287,52,69,4_1_2,1046
autosave01_02_2012_13_08_20.jpg,1004,46,164,148,2_4,1045
autosave01_02_2012_13_08_20.jpg,1048,204,108,122,4_1_2,1046
autosave01_02_2012_13_08_27.jpg,1243,363,34,36,3_27,1047
autosave01_02_2012_13_08_27.jpg,1189,395,37,22,5_15_1,1048
autosave01_02_2012_13_08_28.jpg,977,389,34,36,3_27,1047
autosave01_02_2012_13_08_28.jpg,909,421,37,22,5_15_1,1048
autosave01_02_2012_13_08_29.jpg,837,426,37,22,5_15_1,1048
autosave01_02_2012_13_08_30.jpg,967,337,46,46,3_27,1047
autosave01_02_2012_13_08_30.jpg,821,392,37,18,5_15_1,1048
autosave01_02_2012_13_08_31.jpg,1115,279,70,67,3_27,1047
autosave01_02_2012_13_08_31.jpg,843,390,44,21,5_15_1,1048
autosave01_02_2012_13_08_32.jpg,852,375,53,25,5_15_1,1048
autosave01_02_2012_13_08_32.jpg,798,412,17,16,5_19_1,1049
autosave01_02_2012_13_08_33.jpg,828,354,70,34,5_15_1,1048
autosave01_02_2012_13_08_33.jpg,731,408,19,19,5_19_1,1049
autosave01_02_2012_13_08_34.jpg,921,306,114,56,5_15_1,1048
autosave01_02_2012_13_08_34.jpg,735,407,22,22,5_19_1,1049
autosave01_02_2012_13_08_35.jpg,779,385,29,28,5_19_1,1049
autosave01_02_2012_13_08_40.jpg,810,345,17,23,5_16,1050
autosave01_02_2012_13_08_41.jpg,950,286,25,35,5_16,1050
autosave01_02_2012_13_09_01.jpg,753,401,17,17,5_15_3,1051
autosave01_02_2012_13_09_02.jpg,823,374,20,20,5_15_3,1051
autosave01_02_2012_13_09_03.jpg,1041,320,42,43,5_15_3,1051
autosave01_02_2012_13_09_08.jpg,785,377,25,27,1_8,1052
autosave01_02_2012_13_09_09.jpg,901,357,37,35,1_8,1052
autosave01_02_2012_13_09_11.jpg,785,380,43,22,5_15_1,1053
autosave01_02_2012_13_09_12.jpg,876,353,63,32,5_15_1,1053
autosave01_02_2012_13_09_13.jpg,1118,281,114,60,5_15_1,1053
autosave01_02_2012_13_09_16.jpg,727,395,29,16,5_15_1,1054
autosave01_02_2012_13_09_17.jpg,765,379,35,19,5_15_1,1054
autosave01_02_2012_13_09_18.jpg,813,371,42,22,5_15_1,1054
autosave01_02_2012_13_09_19.jpg,880,349,56,30,5_15_1,1054
autosave01_02_2012_13_09_20.jpg,994,316,80,43,5_15_1,1054
autosave01_02_2012_13_09_24.jpg,777,383,17,16,5_19_1,1055
autosave01_02_2012_13_09_25.jpg,791,378,19,19,5_19_1,1055
autosave01_02_2012_13_09_26.jpg,813,372,20,19,5_19_1,1055
autosave01_02_2012_13_09_27.jpg,831,367,22,22,5_19_1,1055
autosave01_02_2012_13_09_28.jpg,844,368,22,22,5_19_1,1055
autosave01_02_2012_13_09_29.jpg,855,365,24,23,5_19_1,1055
autosave01_02_2012_13_09_30.jpg,868,365,24,23,5_19_1,1055
autosave01_02_2012_13_09_31.jpg,876,365,25,24,5_19_1,1055
autosave01_02_2012_13_09_32.jpg,883,364,25,24,5_19_1,1055
autosave01_02_2012_13_09_33.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_34.jpg,886,366,26,25,5_19_1,1055
autosave01_02_2012_13_09_35.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_36.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_37.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_38.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_39.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_41.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_42.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_43.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_45.jpg,885,365,26,25,5_19_1,1055
autosave01_02_2012_13_09_47.jpg,910,376,29,27,5_19_1,1055
autosave01_02_2012_13_09_48.jpg,948,369,32,31,5_19_1,1055
autosave01_02_2012_13_09_49.jpg,1041,328,45,40,5_19_1,1055
autosave01_02_2012_13_09_53.jpg,882,329,16,23,5_16,1056
autosave01_02_2012_13_09_54.jpg,1021,282,23,32,5_16,1056
autosave01_02_2012_13_10_05.jpg,431,394,25,26,4_2_1,1057
autosave01_02_2012_13_10_56.jpg,732,354,18,20,1_22,1058
autosave01_02_2012_13_10_56.jpg,735,376,16,24,7_3,1059
autosave01_02_2012_13_10_57.jpg,840,302,36,34,1_22,1058
autosave01_02_2012_13_10_57.jpg,843,338,34,44,7_3,1059
autosave01_02_2012_13_11_05.jpg,748,389,24,23,5_19_1,1060
autosave01_02_2012_13_11_06.jpg,922,320,50,48,5_19_1,1060
autosave01_02_2012_13_11_08.jpg,750,392,19,20,2_3_2,1061
autosave01_02_2012_13_11_09.jpg,853,350,34,32,2_3_2,1061
autosave01_02_2012_13_11_13.jpg,804,385,20,22,5_15_3,1062
autosave01_02_2012_13_11_14.jpg,945,340,35,35,5_15_3,1062
autosave01_02_2012_13_11_15.jpg,816,335,17,25,5_16,1063
autosave01_02_2012_13_11_15.jpg,753,392,33,18,5_15_2_2,1064
autosave01_02_2012_13_11_16.jpg,1018,256,34,48,5_16,1063
autosave01_02_2012_13_11_16.jpg,832,380,49,26,5_15_2_2,1064
autosave01_02_2012_13_11_17.jpg,1037,320,100,52,5_15_2_2,1064
autosave01_02_2012_13_11_20.jpg,820,420,17,17,3_24_n5,1065
autosave01_02_2012_13_11_21.jpg,1061,360,24,22,3_13_r4.5,1066
autosave01_02_2012_13_11_21.jpg,1062,384,25,34,5_5,1067
autosave01_02_2012_13_11_21.jpg,964,399,29,28,3_24_n5,1065
autosave01_02_2012_13_11_21.jpg,732,391,16,17,4_2_3,1068
autosave01_02_2012_13_11_22.jpg,823,359,30,30,4_2_3,1068
autosave01_02_2012_13_11_22.jpg,1044,353,29,32,5_20,1069
autosave01_02_2012_13_11_24.jpg,692,406,16,16,4_1_1,1070
autosave01_02_2012_13_11_25.jpg,748,381,22,23,4_1_1,1070
autosave01_02_2012_13_11_25.jpg,992,367,16,17,2_4,1071
autosave01_02_2012_13_11_26.jpg,899,329,43,41,4_1_1,1070
autosave01_02_2012_13_11_26.jpg,1197,333,19,24,2_4,1071
autosave01_02_2012_13_11_26.jpg,1202,360,19,21,4_1_2_1,1072
autosave01_02_2012_13_11_26.jpg,1205,383,18,22,5_6,1073
autosave01_02_2012_13_11_26.jpg,707,397,16,17,1_15,1074
autosave01_02_2012_13_11_27.jpg,761,382,21,22,1_15,1074
autosave01_02_2012_13_11_28.jpg,906,340,43,42,1_15,1074
autosave01_02_2012_13_11_32.jpg,794,359,27,29,2_3_2,1075
autosave01_02_2012_13_11_33.jpg,958,311,49,45,2_3_2,1075
autosave01_02_2012_13_11_52.jpg,463,401,23,26,4_1_1,1076
autosave01_02_2012_13_11_53.jpg,211,303,84,76,4_1_1,1076
autosave01_02_2012_13_11_59.jpg,785,387,21,21,2_3_2,1077
autosave01_02_2012_13_12_00.jpg,961,347,43,41,2_3_2,1077
autosave01_02_2012_13_12_11.jpg,858,362,26,27,3_27,1078
autosave01_02_2012_13_12_11.jpg,743,396,21,21,2_1,1079
autosave01_02_2012_13_12_12.jpg,1154,272,48,51,3_27,1078
autosave01_02_2012_13_12_12.jpg,816,369,30,29,2_1,1079
autosave01_02_2012_13_12_12.jpg,1172,330,31,54,8_2_2,1080
autosave01_02_2012_13_12_13.jpg,1008,317,58,53,2_1,1079
autosave01_02_2012_13_12_15.jpg,771,352,19,20,3_27,1081
autosave01_02_2012_13_12_16.jpg,882,300,30,28,3_27,1081
autosave01_02_2012_13_12_40.jpg,727,357,18,18,5_19_1,1082
autosave01_02_2012_13_12_40.jpg,737,396,20,19,2_1,1083
autosave01_02_2012_13_12_41.jpg,784,320,28,25,5_19_1,1082
autosave01_02_2012_13_12_41.jpg,791,377,29,27,2_1,1083
autosave01_02_2012_13_12_43.jpg,1082,365,18,25,5_19_1,1084
autosave01_02_2012_13_12_45.jpg,897,330,17,23,5_16,1085
autosave01_02_2012_13_12_46.jpg,1127,248,33,43,5_16,1085
autosave01_02_2012_13_12_59.jpg,492,397,19,20,4_2_1,1086
autosave01_02_2012_13_13_00.jpg,430,382,33,32,4_2_1,1086
autosave01_02_2012_13_13_00.jpg,914,363,24,22,3_27,1087
autosave01_02_2012_13_13_01.jpg,0,204,114,126,4_2_1,1086
autosave01_02_2012_13_13_41.jpg,816,375,30,28,2_1,1088
autosave01_02_2012_13_13_42.jpg,1065,310,59,57,2_1,1088
autosave01_02_2012_13_13_46.jpg,1003,289,27,34,5_16,1089
autosave01_02_2012_13_13_47.jpg,812,376,21,22,6_6,1090
autosave01_02_2012_13_13_48.jpg,977,329,35,35,6_6,1090
autosave01_02_2012_13_13_55.jpg,814,371,21,22,5_15_3,1091
autosave01_02_2012_13_13_56.jpg,1016,322,41,41,5_15_3,1091
autosave01_02_2012_13_13_56.jpg,794,380,20,28,7_11,1092
autosave01_02_2012_13_13_57.jpg,942,335,32,48,7_11,1092
autosave01_02_2012_13_14_01.jpg,745,398,31,16,5_15_1,1093
autosave01_02_2012_13_14_02.jpg,819,372,44,24,5_15_1,1093
autosave01_02_2012_13_14_03.jpg,1019,314,84,46,5_15_1,1093
autosave01_02_2012_13_14_08.jpg,816,362,30,30,1_15,1094
autosave01_02_2012_13_14_08.jpg,709,396,19,18,2_1,1095
autosave01_02_2012_13_14_09.jpg,994,313,51,49,1_15,1094
autosave01_02_2012_13_14_09.jpg,749,392,24,23,2_1,1095
autosave01_02_2012_13_14_10.jpg,827,367,34,33,2_1,1095
autosave01_02_2012_13_14_11.jpg,1044,302,67,64,2_1,1095
autosave01_02_2012_13_14_12.jpg,797,390,17,23,7_11,1096
autosave01_02_2012_13_14_13.jpg,885,377,22,32,7_11,1096
autosave01_02_2012_13_14_14.jpg,1096,335,40,55,7_11,1096
autosave01_02_2012_13_14_22.jpg,900,353,30,33,4_1_1,1097
autosave01_02_2012_13_14_23.jpg,998,352,20,23,2_4,1098
autosave01_02_2012_13_14_23.jpg,1003,378,17,22,4_1_2,1099
autosave01_02_2012_13_14_24.jpg,881,381,24,22,1_19,1100
autosave01_02_2012_13_14_25.jpg,1066,335,40,35,1_19,1100
autosave01_02_2012_13_14_25.jpg,1070,371,35,16,8_2_1,1101
autosave01_02_2012_13_14_26.jpg,499,401,16,16,4_2_1,1102
autosave01_02_2012_13_14_27.jpg,459,376,25,25,4_2_1,1102
autosave01_02_2012_13_14_28.jpg,309,311,61,56,4_2_1,1102
autosave01_02_2012_13_14_48.jpg,840,384,22,21,5_19_1,1103
autosave01_02_2012_13_14_49.jpg,1022,342,42,36,5_19_1,1103
autosave01_02_2012_13_14_50.jpg,1191,241,27,38,5_16,1104
autosave01_02_2012_13_15_05.jpg,794,396,16,19,5_15_3,1105
autosave01_02_2012_13_15_06.jpg,910,380,25,25,5_15_3,1105
autosave01_02_2012_13_15_07.jpg,821,388,19,19,1_8,1106
autosave01_02_2012_13_15_08.jpg,966,362,33,32,1_8,1106
autosave01_02_2012_13_15_15.jpg,871,380,17,18,4_2_3,1107
autosave01_02_2012_13_15_16.jpg,1067,342,31,32,4_2_3,1107
autosave01_02_2012_13_15_23.jpg,975,381,22,25,3_27,1108
autosave01_02_2012_13_15_24.jpg,875,393,18,19,1_8,1109
autosave01_02_2012_13_15_25.jpg,1031,369,33,29,1_8,1109
autosave01_02_2012_13_15_26.jpg,893,385,21,19,1_20_2,1110
autosave01_02_2012_13_15_27.jpg,1058,357,31,29,1_20_2,1110
autosave01_02_2012_13_15_28.jpg,1033,368,24,23,4_1_4,1111
autosave01_02_2012_13_15_31.jpg,946,380,17,18,3_27,1112
autosave01_02_2012_13_15_32.jpg,1155,352,29,30,3_27,1112
autosave01_02_2012_13_15_38.jpg,837,373,28,29,4_2_3,1113
autosave01_02_2012_13_15_39.jpg,799,343,32,31,1_8,1114
autosave01_02_2012_13_15_39.jpg,803,376,27,27,3_27,1115
autosave01_02_2012_13_15_40.jpg,1105,196,80,70,1_8,1114
autosave01_02_2012_13_15_40.jpg,1120,274,69,61,3_27,1115
autosave01_02_2012_13_15_44.jpg,857,373,25,22,2_4,1116
autosave01_02_2012_13_15_44.jpg,861,398,21,19,4_1_2,1117
autosave01_02_2012_13_15_44.jpg,802,372,18,18,3_27,1118
autosave01_02_2012_13_15_45.jpg,1105,298,48,45,2_4,1116
autosave01_02_2012_13_15_45.jpg,1116,345,38,41,4_1_2,1117
autosave01_02_2012_13_15_45.jpg,941,318,31,31,3_27,1118
autosave01_02_2012_13_16_03.jpg,714,401,18,17,2_1,1119
autosave01_02_2012_13_16_04.jpg,774,389,25,23,2_1,1119
autosave01_02_2012_13_16_05.jpg,906,354,38,37,2_1,1119
autosave01_02_2012_13_16_07.jpg,785,398,17,18,3_27,1120
autosave01_02_2012_13_16_08.jpg,896,369,27,28,3_27,1120
autosave01_02_2012_13_16_11.jpg,868,379,24,23,5_19_1,1121
autosave01_02_2012_13_16_12.jpg,1199,305,58,51,5_19_1,1121
autosave01_02_2012_13_16_13.jpg,1090,252,32,38,5_16,1122
autosave01_02_2012_13_16_33.jpg,955,367,44,39,2_1,1123
autosave01_02_2012_13_16_44.jpg,806,376,22,22,2_1,1124
autosave01_02_2012_13_16_45.jpg,934,336,37,35,2_1,1124
autosave01_02_2012_13_16_45.jpg,844,327,21,19,5_19_1,1125
autosave01_02_2012_13_16_46.jpg,1051,237,40,36,5_19_1,1125
autosave01_02_2012_13_16_48.jpg,914,312,18,23,5_16,1126
autosave01_02_2012_13_16_49.jpg,962,249,37,39,3_27,1127
autosave01_02_2012_13_16_54.jpg,756,355,17,17,3_27,1128
autosave01_02_2012_13_16_55.jpg,861,309,28,26,3_27,1128
autosave01_02_2012_13_17_05.jpg,816,334,22,21,3_27,1129
autosave01_02_2012_13_17_06.jpg,1042,232,43,44,3_27,1129
autosave01_02_2012_13_17_17.jpg,785,334,27,26,2_1,1130
